clip_id,event_time,device_id,region_id,scene_type,time_bucket,is_holiday,weather,snr_db,peak_db,duration_ms,spectral_centroid,zero_crossing_rate,rms_energy,true_class,binary_label,model_score,predicted_label,error_type,miss_reason
C0001865,2026-01-05 01:19:32,D0037,R04,residential_area,early_morning,1,cloudy,-2.0241368335020584,95.8941667524314,1813.2995456515414,3109.2656892587324,0.05198719118020673,0.20518880866041594,machinery,0,0.08668350012013579,0,TN,
C0001866,2026-01-18 21:52:20,D0059,R03,residential_area,night,1,light_rain,15.816556176803292,68.05835257146224,1184.1946453422213,1941.203238890014,0.05041479165480624,0.5146632222778117,crowd_noise,0,0.333875263997637,0,TN,
C0001867,2026-01-14 15:33:35,D0023,R03,industrial_park,daytime,0,clear,12.027514248926344,62.713324969365786,939.5824608783483,636.6409292056873,0.046982742538908794,0.5043316751182582,wind_rain,0,0.10880365085722978,0,TN,
C0001868,2026-01-18 21:31:15,D0109,R02,residential_area,night,1,clear,31.509593151267175,103.86467718199458,815.1086553048581,4392.489327708334,0.2809590859622623,0.9015922429154808,firework,1,0.8696607192696406,1,TP,
C0001869,2026-01-23 19:56:43,D0078,R06,construction_site,evening_peak,0,clear,5.2525750565385945,73.03337948600083,2639.767353714741,1668.195768171593,0.1364137126051384,0.3326700302761777,crowd_noise,0,0.25391746343880056,0,TN,
C0001870,2026-01-26 22:43:01,D0101,R06,industrial_park,night,1,clear,7.3690495578284665,63.378473744924264,1534.0661705207474,2937.9625999934833,0.07406454544141874,0.44172085230674296,machinery,0,0.252406396013665,0,TN,
C0001871,2026-01-19 18:19:50,D0072,R06,arterial_road,evening_peak,0,cloudy,-0.05493665838900519,94.91084566073391,1763.974871530708,1451.279666499393,0.16989304723382678,0.4192451433591515,crowd_noise,0,0.4138876050617679,0,TN,
C0001872,2026-01-17 18:30:24,D0014,R03,construction_site,evening_peak,1,heavy_rain,26.59901295221249,101.94588493174382,704.2867278692378,4864.215213454647,0.29535353443724544,0.41165693719569896,firework,1,0.4913026850841476,0,FN,occlusion_reflection
C0001873,2026-01-16 20:25:14,D0024,R08,industrial_park,evening_peak,1,cloudy,11.52658537420605,93.2070582900769,1489.8747685468888,2506.38279578348,0.20230360289231106,0.41483816725970074,piling,0,0.6850216829348252,0,TN,
C0001874,2026-01-15 21:59:23,D0012,R04,industrial_park,night,0,clear,27.24070460730266,110.61337228156273,622.4806749185028,3142.3982114866267,0.17394370031537904,0.6530713111710795,firework,1,0.8257393006879731,1,TP,
C0001875,2026-01-23 05:30:33,D0005,R06,residential_area,early_morning,0,cloudy,17.793007078158663,118.73947253097025,869.4913231112116,2925.5073821642354,0.06932254161586253,0.3748631248216975,firework,1,0.9012930811789506,1,TP,
C0001876,2026-01-16 06:32:06,D0050,R04,residential_area,early_morning,1,heavy_rain,16.088817785034948,106.56786220716607,1194.225868751639,2510.1893718374185,0.12015390455544009,0.4971752851409029,firework,1,0.8730799498983749,1,TP,
C0001877,2026-01-03 19:22:20,D0073,R01,industrial_park,evening_peak,1,light_rain,0.8999217649038398,65.1853804813624,607.43425595033,3239.0029050647804,0.10381130950457494,0.7547855083374513,metal_hit,0,0.20724805017332137,0,TN,
C0001878,2026-01-01 05:03:38,D0075,R02,residential_area,early_morning,0,clear,11.244919715160218,100.393892655115,1033.1733701905255,3124.522028432827,0.11646140569229624,0.3922871538081153,firework,1,0.8415672454130708,1,TP,
C0001879,2026-01-27 05:00:10,D0006,R01,industrial_park,early_morning,0,clear,22.89905944548745,93.92182886740349,1689.1680222157408,3825.5616129323016,0.11090736940657181,0.8277408504681785,truck_horn,0,0.48421161547399566,0,TN,
C0001880,2026-01-16 08:13:04,D0109,R02,residential_area,daytime,1,heavy_rain,10.6133903734502,118.16059181131686,683.9163816153646,5570.375397845728,0.11572418787880874,0.7285123650970249,firework,1,0.8019311882415279,1,TP,
C0001881,2026-01-05 15:56:03,D0077,R06,residential_area,daytime,1,windy,16.330868080949973,64.12636760426103,1903.4618387903615,1928.1019591174902,0.07089171887517902,0.45247737588939085,machinery,0,0.1512430302669732,0,TN,
C0001882,2026-01-13 08:55:15,D0098,R03,residential_area,daytime,0,heavy_rain,23.05729912423833,115.50389958220775,725.9556413954841,3610.4729829612816,0.14723479587276797,0.3383022217943457,piling,0,0.4481010731255894,0,TN,
C0001883,2026-01-04 22:32:02,D0106,R03,construction_site,night,1,clear,9.470029185882229,99.24638595907803,1841.8567149327762,1791.3034121530657,0.08285480464248608,0.3682019604322487,crowd_noise,0,0.12493619181239514,0,TN,
C0001884,2026-01-05 20:41:50,D0074,R03,residential_area,evening_peak,1,clear,-4.6106504103026,115.15106501256064,223.85670244686787,3627.2290099121865,0.09824041629591834,0.5683760672039447,firework,1,0.8886689446307111,1,TP,
C0001885,2026-01-05 23:07:39,D0068,R05,residential_area,night,1,windy,16.576893990714428,84.92616362745046,395.9520561126001,1637.4420461479895,0.0852169357830669,0.49803009019721556,metal_hit,0,0.1980852657984027,0,TN,
C0001886,2026-01-08 22:05:05,D0118,R08,construction_site,night,0,clear,-4.612586104419822,107.71102726981273,322.43811762037814,2490.934448055711,0.1694235775628703,0.5899537278171699,vehicle_backfire,0,0.3573762310653958,0,TN,
C0001887,2026-01-07 14:54:31,D0041,R03,arterial_road,daytime,0,cloudy,19.26988661320202,86.00045334703258,454.0426724569307,1769.1570683387858,0.17112754779339448,0.4334502562906949,vehicle_backfire,0,0.6161915601317254,0,TN,
C0001888,2026-01-02 22:53:05,D0032,R01,industrial_park,night,0,cloudy,16.913690708414734,118.08037115475817,670.351020708687,3430.5720741204586,0.1762943731080474,0.7515195274135211,firework,1,0.9457723050979087,1,TP,
C0001889,2026-01-01 15:36:22,D0024,R08,industrial_park,daytime,0,cloudy,0.0975438153806234,63.434702759060116,1835.7461924038848,984.6330706566631,0.16860820281838124,0.35498893524519487,crowd_noise,0,0.2600217066682019,0,TN,
C0001890,2026-01-18 15:00:55,D0110,R02,industrial_park,daytime,1,clear,21.54821703176722,102.76391275441435,1077.011817245831,4698.307480934382,0.0631524353658845,0.38958022250859214,vehicle_backfire,0,0.45834783876900276,0,TN,
C0001891,2026-01-25 13:27:26,D0018,R01,residential_area,daytime,1,cloudy,21.78945125711695,118.48708729377026,1096.8975873034287,2216.214732351799,0.07256312477458693,0.8357910531201918,firework,1,0.5196390694438237,0,FN,occlusion_reflection
C0001892,2026-01-05 15:20:24,D0053,R08,construction_site,daytime,1,heavy_rain,11.873425235194816,112.6581862642909,1857.0141267308854,2670.3334671461407,0.17176594753483715,0.7170306931127806,piling,0,0.5249772992109405,0,TN,
C0001893,2026-01-16 19:29:14,D0033,R02,residential_area,evening_peak,1,light_rain,-0.4828645742768618,98.48186151960235,893.5236014540998,3103.150100754593,0.07047903739302898,0.6589782216839202,firework,1,0.8771504618465932,1,TP,
C0001894,2026-01-19 21:39:06,D0093,R03,arterial_road,night,0,clear,31.08242601972413,92.05697505212531,685.7321551889648,2586.584048328248,0.13591362665692694,0.4652986538373076,truck_horn,0,0.6422385786876081,0,TN,
C0001895,2026-01-07 01:54:06,D0035,R04,arterial_road,early_morning,0,clear,-0.7262030621726234,110.05892356740068,1212.7892860202883,2143.560866494936,0.09477109191326075,0.5769655913853182,truck_horn,0,0.7301824372739594,0,TN,
C0001896,2026-01-01 14:04:53,D0076,R06,residential_area,daytime,0,cloudy,-6.626978657978648,67.03851867868703,995.7463011480047,2271.935063230511,0.038604346463707216,0.5145756299527965,wind_rain,0,0.12090164763542954,0,TN,
C0001897,2026-01-26 22:35:13,D0029,R05,residential_area,night,1,cloudy,19.875447948527498,68.86044513715336,800.5666565719575,1259.4052905550907,0.06443120716352664,0.3641668955865405,metal_hit,0,0.2824623463819581,0,TN,
C0001898,2026-01-07 23:54:23,D0060,R01,residential_area,night,0,cloudy,4.806568995283383,119.61343232453419,528.8724122687543,3599.05894054307,0.200453502270653,0.6970357623522823,firework,1,0.8062390610916196,1,TP,
C0001899,2026-01-03 20:39:37,D0006,R01,industrial_park,evening_peak,1,heavy_rain,28.751861224383212,108.4194232507371,608.0801976794023,2877.1086842588466,0.26206207154164024,0.523148190462663,firework,1,0.8457777313407608,1,TP,
C0001900,2026-01-28 01:37:32,D0028,R03,residential_area,early_morning,0,clear,21.340676872555512,61.88945732564744,1812.3542898740445,1878.1395788029838,0.10748187400022342,0.23081497084242547,crowd_noise,0,0.36920534046126946,0,TN,
C0001901,2026-01-20 15:41:49,D0024,R08,industrial_park,daytime,0,light_rain,17.526924311303045,59.845661154106345,1080.470454625146,3581.1638705113555,0.15316451189357413,0.5757680832610391,crowd_noise,0,0.4476875890496424,0,TN,
C0001902,2026-01-16 00:38:07,D0093,R03,arterial_road,early_morning,1,clear,8.120924071308298,93.47228302527883,1189.5541134134553,1727.200784148058,0.1356827320238482,0.36360307913691126,vehicle_backfire,0,0.4778964015917189,0,TN,
C0001903,2026-01-09 20:18:41,D0070,R01,arterial_road,evening_peak,0,cloudy,14.613506815786081,101.7696251357229,822.8869632659562,1897.953607939582,0.19708900114529532,0.4258892037213363,truck_horn,0,0.2832679259371243,0,TN,
C0001904,2026-01-19 11:35:35,D0092,R03,construction_site,daytime,0,cloudy,22.04844813192736,85.57284985575677,757.9948799933915,3127.855699123267,0.15765526085199505,0.29988584653607764,metal_hit,0,0.2808208192273659,0,TN,
C0001905,2026-01-30 19:51:11,D0058,R04,arterial_road,evening_peak,0,windy,11.46965455740939,100.69470074748028,761.214613202254,3551.9165465143647,0.14609698518030745,0.7986472911020858,truck_horn,0,0.6048156942399583,0,TN,
C0001906,2026-01-07 21:04:17,D0116,R08,industrial_park,night,0,clear,5.051748688982121,114.96290711449097,1158.024714935505,3461.7637403344634,0.19069752714007637,0.8488425224671853,truck_horn,0,0.494899546094775,0,TN,
C0001907,2026-01-02 21:01:09,D0006,R01,industrial_park,night,0,light_rain,20.991929083608525,90.23659172515359,617.1254446512233,1774.9113577187181,0.17114809804027536,0.41859220314488255,machinery,0,0.3945203682046436,0,TN,
C0001908,2026-01-08 21:28:11,D0117,R02,construction_site,night,0,cloudy,28.93879201463656,106.24655073816008,1446.9966891022777,2256.9708666979423,0.1423732039073734,0.566894697178674,truck_horn,0,0.4952677590559659,0,TN,
C0001909,2026-01-18 09:09:24,D0093,R03,arterial_road,daytime,1,cloudy,5.055758957586292,98.90606702780768,1196.73610611957,2458.1972676598666,0.22999024367933188,0.545668576892978,vehicle_backfire,0,0.5000641567023753,0,TN,
C0001910,2026-01-10 19:09:14,D0074,R03,residential_area,evening_peak,1,light_rain,0.47146805347601184,111.6871565112794,690.5590943967991,2590.0437902452027,0.25751858941333994,0.4983030392717058,firework,1,0.8697954427052739,1,TP,
C0001911,2026-01-06 20:57:28,D0029,R05,residential_area,evening_peak,0,heavy_rain,0.7732532179832727,75.07568028482666,886.999814016153,3021.8068772022607,0.045972924418779273,0.4428479441492011,metal_hit,0,0.38006946316421053,0,TN,
C0001912,2026-01-23 12:11:22,D0105,R08,construction_site,daytime,0,cloudy,-1.4673355710130975,72.15345586153417,1099.526085302397,2632.5470957867915,0.050358919896373366,0.14057120729377437,machinery,0,0.5402755091285305,0,TN,
C0001913,2026-01-17 22:50:27,D0052,R03,residential_area,night,1,cloudy,16.497224394086516,84.69967154680778,1925.7734163397151,2029.6547984619517,0.0851609327036391,0.6438315739454599,crowd_noise,0,0.1566006145158151,0,TN,
C0001914,2026-01-17 20:40:04,D0100,R08,industrial_park,evening_peak,1,windy,-4.837558681600241,61.4863637278513,1652.5213417757088,2163.5017084224146,0.10128929827399137,0.06779265973407358,wind_rain,0,0.2172541891100589,0,TN,
C0001915,2026-01-22 13:16:45,D0041,R03,arterial_road,daytime,0,clear,-0.1481915239924625,76.89074561856745,1743.4519305370977,2190.1520828215953,0.06788557143096875,0.16635665077117753,machinery,0,0.10201925376629782,0,TN,
C0001916,2026-01-24 04:20:40,D0032,R01,industrial_park,early_morning,1,light_rain,4.433341868997347,111.0524825924224,906.7095470482785,3129.723116892546,0.24495866328418034,0.7817725306370383,firework,1,0.8126183524187222,1,TP,
C0001917,2026-01-30 17:14:35,D0001,R02,construction_site,evening_peak,0,light_rain,0.3683203250987468,100.17673829407164,1924.0177753380415,2069.5288136223617,0.09416366941444543,0.5022686351059991,piling,0,0.47573009921843856,0,TN,
C0001918,2026-01-16 21:29:17,D0069,R03,residential_area,night,1,clear,12.998796137457568,121.76805249019742,326.0187916335226,4207.643559802261,0.26048165351349833,0.5683286471141311,firework,1,0.9117984449033356,1,TP,
C0001919,2026-01-22 17:44:28,D0054,R03,construction_site,evening_peak,0,clear,34.465392762012925,110.2331000188646,535.691416792944,3759.0301145912763,0.19615735963568734,0.5947420744649117,firework,1,0.4193779859154671,0,FN,occlusion_reflection
C0001920,2026-01-15 20:15:50,D0090,R05,arterial_road,evening_peak,0,cloudy,4.259807494093283,97.15039199476371,1163.2450031249682,4276.642183669663,0.061700020834899894,0.527120991299362,truck_horn,0,0.6664827406215255,0,TN,
C0001921,2026-01-23 19:13:04,D0105,R08,construction_site,evening_peak,0,clear,-2.6237075476206,58.904988902803446,1017.4292135125629,3670.462950850868,0.09455214567533299,0.31435437025359386,machinery,0,0.2550282073694942,0,TN,
C0001922,2026-01-20 21:20:42,D0082,R01,arterial_road,night,0,clear,-0.5882699415237873,108.50128055904015,1693.5298833900029,1963.0667896834325,0.1141769395904428,0.34515775716548036,truck_horn,0,0.47856598831156116,0,TN,
C0001923,2026-01-16 12:42:13,D0088,R01,arterial_road,daytime,1,cloudy,12.939066856667296,70.1026537916894,1598.4040493504892,999.009654940071,0.09990749180377374,0.5325549272239662,crowd_noise,0,0.2202484978658401,0,TN,
C0001924,2026-01-21 18:48:50,D0040,R01,construction_site,evening_peak,0,,3.663368121444371,81.0413851878265,1081.0815905296527,2922.8053841983174,0.07955786897909783,0.4771319494253554,machinery,0,0.2860751876486929,0,TN,
C0001925,2026-01-22 09:27:03,D0004,R06,construction_site,daytime,0,clear,9.357998626367399,94.95628569642889,543.0393596189543,1007.2994088144834,0.09670890566611982,0.3411371772711212,machinery,0,0.16584941988353588,0,TN,
C0001926,2026-01-14 03:44:40,D0116,R08,industrial_park,early_morning,0,cloudy,20.213836085956984,90.79340748078401,987.7157360876781,3509.6001659905182,0.1378330014877111,0.8016493800325588,truck_horn,0,0.16230018552513145,0,TN,
C0001927,2026-01-30 20:03:26,D0061,R03,construction_site,evening_peak,0,cloudy,-3.175831532814584,111.95391813375092,1816.6441175804525,2186.709287859023,0.1477442597862008,0.5426727804536564,piling,0,0.7187966931688476,0,TN,
C0001928,2026-01-10 21:40:44,D0043,R06,construction_site,night,1,clear,8.331540496386154,107.18166431142691,549.3529219472006,3636.633104847443,0.109504546600778,0.3234833864868439,firework,1,0.09310074650770651,0,FN,far_distance_low_snr
C0001929,2026-01-05 21:06:05,D0021,R07,construction_site,night,1,heavy_rain,26.5359398242337,107.62617926294631,225.92241036559795,3387.9837539277382,0.25055628752810644,0.7080228622244789,firework,1,0.922342688710087,1,TP,
C0001930,2026-01-10 16:57:24,D0045,R04,construction_site,daytime,1,clear,15.655183925890611,109.44164098493121,901.6467226611144,2694.9838846973626,0.1780424084710299,0.45351960223657195,piling,0,0.8097999320662541,1,FP,
C0001931,2026-01-18 23:29:46,D0062,R07,arterial_road,night,1,cloudy,17.96858140327149,96.65295220215586,969.269598565169,3395.656697034203,0.055391922313106065,0.7138203481322981,truck_horn,0,0.49772749182668974,0,TN,
C0001932,2026-01-21 21:13:58,D0025,R08,construction_site,night,0,clear,-2.738709203910112,114.80800755021936,1210.1287825405655,3186.4406316088334,0.10813431280060662,0.32952385591708866,piling,0,0.39289020894411997,0,TN,
C0001933,2026-01-16 21:38:39,D0091,R05,residential_area,night,1,light_rain,0.6717600056556785,120.88933998056345,437.2235980708539,5128.053081794714,0.29912040015983593,0.7027114617951685,firework,1,0.8282667182247739,1,TP,
C0001934,2026-01-18 11:05:10,D0109,R02,residential_area,daytime,1,clear,4.387182658447294,106.34018335354162,919.249102330972,5000.755828919357,0.12876452295265006,0.5160780594562713,firework,1,0.9815845354236458,1,TP,
C0001935,2026-01-28 19:26:10,D0043,R06,construction_site,evening_peak,0,light_rain,15.252334065407073,59.90964665018579,2424.4203005956188,1892.4109981762513,0.1395281287612797,0.463494274336692,machinery,0,0.5280152674040488,0,TN,
C0001936,2026-01-30 04:30:28,D0006,R01,industrial_park,early_morning,0,cloudy,21.440110264140444,107.96079764040294,1485.073874005248,4477.662244644471,0.20644172614293843,0.2791821741608457,truck_horn,0,0.30248337542106224,0,TN,
C0001937,2026-01-23 23:59:45,D0023,R03,industrial_park,night,0,clear,-2.580016279594455,106.61579423284128,1475.0175301453428,2993.5399111632287,0.152455306008586,0.23742014575174855,machinery,0,0.03584700124858342,0,TN,
C0001938,2026-01-28 16:53:29,D0098,R03,residential_area,daytime,0,clear,17.028682984067153,93.3946212366719,1426.9522694467305,1613.415231133186,0.16936316657233821,0.5229430742055186,piling,0,0.6234756610666933,0,TN,
C0001939,2026-01-26 08:08:07,D0027,R04,arterial_road,daytime,1,clear,3.628446298205642,101.71075981925694,880.1914153305835,3065.6519506769982,0.21717915036943145,0.44412870778757185,firework,1,0.8804879925492899,1,TP,
C0001940,2026-01-26 04:44:43,D0012,R04,industrial_park,early_morning,1,clear,32.67688209250364,114.04689442306604,513.3050202581676,3102.4912133390435,0.0871733313053775,0.3821916450424548,firework,1,0.41995166896927677,0,FN,occlusion_reflection
C0001941,2026-01-16 22:58:44,D0112,R01,residential_area,night,1,,17.85021747370332,120.74752057714237,690.3112021027642,5529.323558309579,0.15382406015413497,0.44065331092718074,firework,1,0.8957571489793044,1,TP,
C0001942,2026-01-01 17:25:56,D0094,R07,arterial_road,evening_peak,0,cloudy,3.9087184706654394,79.58790825090001,1069.844558935003,2703.245519830862,0.0939905936776065,0.6129760410106003,crowd_noise,0,0.20720142796075547,0,TN,
C0001943,2026-01-12 18:11:31,D0073,R01,industrial_park,evening_peak,0,clear,25.63770117715434,105.37148421520101,1095.924384636686,4492.540666455015,0.06893890439552519,0.6616049292013914,vehicle_backfire,0,0.1343920757099373,0,TN,
C0001944,2026-01-23 20:54:21,D0101,R06,industrial_park,evening_peak,0,clear,10.94212604123455,99.87390254370085,1461.9101677799335,2352.9788476675767,0.2267184882552255,0.6437361509692525,truck_horn,0,0.4396180171969606,0,TN,
C0001945,2026-01-10 06:11:10,D0050,R04,residential_area,early_morning,1,light_rain,16.827102199615553,110.5824433796015,1127.8874680213667,4608.88953229835,0.07994630692565884,0.7915968021972819,firework,1,0.9758458324488536,1,TP,
C0001946,2026-01-05 15:49:50,D0042,R04,construction_site,daytime,1,cloudy,18.42782408640294,92.76725718268726,1385.4117832911957,4445.280221655612,0.17018153022209415,0.38967672273760245,truck_horn,0,0.5062653650936684,0,TN,
C0001947,2026-01-18 07:40:37,D0088,R01,arterial_road,early_morning,1,cloudy,18.26661014183153,119.35192408291894,425.0405864709951,3326.6110549426858,0.06523512287086693,0.6850775783371157,firework,1,0.549232593788216,0,FN,far_distance_low_snr
C0001948,2026-01-23 19:41:52,D0116,R08,industrial_park,evening_peak,0,clear,7.164452647948021,83.83527060398471,589.1662105669291,3681.7700035231,0.1177140144481212,0.4552243035786855,vehicle_backfire,0,0.3320421772287904,0,TN,
C0001949,2026-01-15 17:07:42,D0038,R07,arterial_road,evening_peak,0,cloudy,12.714212902527542,103.15272836839827,734.1339947658315,1885.1575472469954,0.0549386372605736,0.5257557924062304,metal_hit,0,0.8222983388818352,1,FP,
C0001950,2026-01-20 23:26:54,D0038,R07,arterial_road,night,0,clear,10.654816861791247,67.11038812521132,2678.9218660387805,1726.953581920821,0.09071039793605319,0.1018117307120814,wind_rain,0,0.5212954342319677,0,TN,
C0001951,2026-01-16 21:35:06,D0119,R01,arterial_road,night,1,clear,24.267129527974205,82.84132279377613,500.5667756216584,4840.4796449102005,0.17357341091003003,0.25603623639954726,vehicle_backfire,0,0.5699526976049385,0,TN,
C0001952,2026-01-29 23:39:09,D0022,R02,arterial_road,night,0,cloudy,14.848947761866942,110.54635170851513,1508.6875691274777,3001.036227445751,0.061462477793771064,0.2788990280343563,truck_horn,0,0.5331430875527097,0,TN,
C0001953,2026-01-17 04:20:13,D0036,R04,residential_area,early_morning,1,clear,16.609608307689605,85.6672228689394,331.54010546624085,2466.9986502195834,0.044212036177514576,0.4438200483969548,metal_hit,0,0.5632194330067571,0,TN,
C0001954,2026-01-02 13:42:20,D0100,R08,industrial_park,daytime,0,light_rain,-1.6559812773165135,109.09703361001803,1908.3809005794844,3059.1499516527992,0.0781165234752256,0.6275144700732052,piling,0,0.31053974513529103,0,TN,
C0001955,2026-01-22 23:05:47,D0023,R03,industrial_park,night,0,cloudy,36.495438245503806,113.27512130034674,972.068060155006,4561.532301663596,0.24877637260541244,0.7956513366614204,firework,1,0.8600388903398575,1,TP,
C0001956,2026-01-21 07:50:52,D0027,R04,arterial_road,early_morning,0,cloudy,32.70400896734464,111.43729442239356,494.18496299309294,2504.897529768592,0.26889361749123103,0.8641988826492395,firework,1,0.8127269095526041,1,TP,
C0001957,2026-01-23 18:36:23,D0113,R03,residential_area,evening_peak,0,cloudy,9.369533552776458,104.93090718435434,654.4030777399252,3282.011655581514,0.14931684357297753,0.6164300729908977,truck_horn,0,0.7138227048541569,0,TN,
C0001958,2026-01-24 18:28:53,D0033,R02,residential_area,evening_peak,1,light_rain,22.32403962998497,109.76527965286942,744.8552695698719,3658.8089193490387,0.09990993457009913,0.9093830102564731,firework,1,0.4708321412895855,0,FN,rain_or_wind_masking
C0001959,2026-01-08 14:25:53,D0053,R08,construction_site,daytime,0,light_rain,13.18884153531404,104.78586972746348,1018.1920219187243,2388.271755454907,0.07067738279717771,0.728131946394377,piling,0,0.33645375030726016,0,TN,
C0001960,2026-01-02 19:10:21,D0039,R01,residential_area,evening_peak,0,heavy_rain,4.306505830322459,62.24480538163463,647.5875672811106,3507.1045286761105,0.08340861274084624,0.2441771304472567,crowd_noise,0,0.35260965411890083,0,TN,
C0001961,2026-01-09 22:42:58,D0061,R03,construction_site,night,0,clear,0.8284656166831734,72.4895499522556,1002.5329662828321,1041.5207053231309,0.11491950537178286,0.3974579762733669,wind_rain,0,0.24280405351220158,0,TN,
C0001962,2026-01-21 23:39:43,D0033,R02,residential_area,night,0,light_rain,21.3203831858298,103.85477248529052,1218.0991841010314,3310.4069745726124,0.08155472552031104,0.3149494787799638,truck_horn,0,0.5357919829487036,0,TN,
C0001963,2026-01-28 08:35:34,D0066,R02,arterial_road,daytime,0,clear,-7.066815579937414,47.662540972337844,2130.9263600291747,2640.402526876482,0.10725897138242498,0.358293596879591,wind_rain,0,0.04097718778512053,0,TN,
C0001964,2026-01-30 01:10:48,D0110,R02,industrial_park,early_morning,0,light_rain,-4.19880261285478,110.60842717299198,316.9592807154156,3500.3235319089436,0.2810699145170401,0.8992400523895967,firework,1,0.8121196592246318,1,TP,
C0001965,2026-01-25 07:48:40,D0077,R06,residential_area,early_morning,1,light_rain,13.718217203731164,95.54542413922186,265.21280113097794,3960.6512565845424,0.08918225181885872,0.5801027984962703,metal_hit,0,0.5067011882872611,0,TN,
C0001966,2026-01-19 19:33:31,D0104,R05,industrial_park,evening_peak,0,clear,0.2566285402902402,102.61362721443379,1978.211676076251,1507.6645332166804,0.1526448560552572,0.8062361414157775,piling,0,0.6031582490949383,0,TN,
C0001967,2026-01-13 17:44:49,D0104,R05,industrial_park,evening_peak,0,cloudy,-1.7351384552272289,92.05139829367653,1664.535760217548,3735.1620385734504,0.09651601787624235,0.8231374810078251,truck_horn,0,0.3785501838840584,0,TN,
C0001968,2026-01-28 17:42:01,D0054,R03,construction_site,evening_peak,0,windy,-1.309074478929399,62.837562364854556,585.7650722081387,3407.5320331107087,0.021392790789989753,0.23777867809089315,metal_hit,0,0.24577511871278332,0,TN,
C0001969,2026-01-12 22:21:13,D0087,R02,construction_site,night,0,light_rain,5.901737063542143,67.17644059979092,821.4143625225444,3692.8819191077623,0.10348962954712579,0.6047938521374732,metal_hit,0,0.4064918759483928,0,TN,
C0001970,2026-01-29 18:38:46,D0089,R02,residential_area,evening_peak,0,cloudy,-3.8664678917324307,122.90805635437951,581.703738668645,2837.701240518343,0.27242045549832833,0.3851308634293766,firework,1,0.809030846465555,1,TP,
C0001971,2026-01-15 01:24:09,D0101,R06,industrial_park,early_morning,0,clear,13.956139919097275,55.76484638708084,1810.7428129470632,2636.672952409638,0.07674285977609124,0.32086567199280847,crowd_noise,0,0.5541447614690616,0,TN,
C0001972,2026-01-06 22:05:33,D0117,R02,construction_site,night,0,heavy_rain,27.546994300671166,120.36668125971117,983.5904389500982,3772.9851723470624,0.14438778597649027,0.3192171492988154,firework,1,0.8201185035837216,1,TP,
C0001973,2026-01-17 19:48:14,D0073,R01,industrial_park,evening_peak,1,windy,-6.47777565552234,72.84865696300649,2832.4769578866776,2534.6192293664217,0.05888460723490298,0.453558095427082,wind_rain,0,0.12743960064150683,0,TN,
C0001974,2026-01-06 21:27:06,D0034,R08,arterial_road,night,0,clear,28.992421909931345,99.64811154352778,277.30674721549804,3475.945950354896,0.21580427349058176,0.816755931556536,firework,1,0.8133211542327963,1,TP,
C0001975,2026-01-25 09:39:52,D0024,R08,industrial_park,daytime,1,clear,15.81345362353267,99.16229984307053,929.2416138743079,4573.228505127277,0.11494049222701673,0.22925413471638767,vehicle_backfire,0,0.6356422572174943,0,TN,
C0001976,2026-01-20 12:35:03,D0058,R04,arterial_road,daytime,0,clear,20.71328994014178,103.05382711336806,704.2493788804861,2303.229676676752,0.2180561828753984,0.5422186196311493,truck_horn,0,0.5149941044645812,0,TN,
C0001977,2026-01-28 16:59:19,D0035,R04,arterial_road,daytime,0,clear,17.380865116472588,78.83982523901685,196.1751051871386,1825.507544459818,0.05534298969540906,0.6869377512416294,metal_hit,0,0.12437190192568899,0,TN,
C0001978,2026-01-16 19:52:37,D0113,R03,residential_area,evening_peak,1,windy,9.264455084640456,56.031872762471636,2608.495650006782,2475.385420626182,0.15829885711332073,0.4272476687416558,crowd_noise,0,0.46962848013501723,0,TN,
C0001979,2026-01-05 17:52:44,D0117,R02,construction_site,evening_peak,1,cloudy,0.22824424625765083,59.05511711681936,612.2274000832568,2945.1095471706612,0.13501553107733677,0.21688055127653194,crowd_noise,0,0.51078473791867,0,TN,
C0001980,2026-01-01 23:17:03,D0073,R01,industrial_park,night,0,clear,14.814836084747586,122.20116997885773,352.29137933143886,2570.9092708132052,0.1553031311028768,0.653210112533169,firework,1,0.8506953913058252,1,TP,
C0001981,2026-01-15 04:51:02,D0096,R07,construction_site,early_morning,0,windy,17.781549745880195,109.64935420989737,1014.6909097659251,3845.3367216883753,0.07976676319714196,0.8686181828781077,firework,1,0.8611018822031538,1,TP,
C0001982,2026-01-06 21:46:50,D0047,R02,main_road,night,0,heavy_rain,22.482348966192884,95.09037848585155,1465.5328721047504,2527.9108467795213,0.22961461760084984,0.7738552392775208,truck_horn,0,0.5958671590460826,0,TN,
C0001983,2026-01-13 00:27:54,D0092,R03,construction_site,early_morning,0,cloudy,16.53005949460877,102.29106468878092,341.50556840662745,3929.938627958561,0.17661871999585363,0.5580658743364388,metal_hit,0,0.2578118923692746,0,TN,
C0001984,2026-01-22 08:14:47,D0074,R03,residential_area,daytime,0,clear,-2.7318355990923386,83.05502931940771,1679.587394770579,3227.215728227285,0.1568736794344094,0.6647471331700765,crowd_noise,0,0.5161999542499717,0,TN,
C0001985,2026-01-10 09:03:49,D0027,R04,arterial_road,daytime,1,heavy_rain,-4.887245244243969,69.06413418619942,1058.3451370225168,2660.282411066995,0.06151637664036354,0.6290111682382302,machinery,0,0.3795988188821062,0,TN,
