clip_id,event_time,device_id,region_id,scene_type,time_bucket,is_holiday,weather,snr_db,peak_db,duration_ms,spectral_centroid,zero_crossing_rate,rms_energy,true_class,binary_label,model_score,predicted_label,error_type,miss_reason
C0002203,2026-01-25 19:37:34,D0044,R04,residential_area,evening_peak,1,light_rain,8.794525402495124,106.93574560373736,254.2283184102373,3943.976685087181,0.1810493699918821,0.6394174063726117,firework,1,0.8283563811505981,1,TP,
C0002204,2026-01-06 22:38:06,D0006,R01,industrial_park,night,0,clear,5.113681091475705,97.48969420178936,561.9193052027613,4248.633988599462,0.2173125393431507,0.8017362609643663,truck_horn,0,0.7619395237898904,0,TN,
C0002205,2026-01-15 19:33:14,D0095,R04,residential_area,evening_peak,0,light_rain,37.78764879940904,114.89272218685676,702.813735137064,2802.822889272036,0.0915589223508922,0.6740885217514079,firework,1,0.8243501334150135,1,TP,
C0002206,2026-01-22 17:40:21,D0107,R08,arterial_road,evening_peak,0,windy,28.21114783945822,109.46642416999418,921.0925842950562,4703.714534110677,0.0795047066607114,0.3477343245685999,firework,1,0.8361462166902376,1,TP,
C0002207,2026-01-06 12:23:38,D0023,R03,industrial_park,daytime,0,clear,19.81935030067515,87.08814635396766,276.44742967054685,2962.1470622566167,0.0859382210953629,0.4545057019962424,metal_hit,0,0.5212798628489501,0,TN,
C0002208,2026-01-19 21:43:43,D0110,R02,industrial_park,night,0,light_rain,6.3571644628992665,86.13448456185978,799.8843706226979,4958.849374444026,0.2359452110360985,0.6103488497991676,vehicle_backfire,0,0.8294935801201735,1,FP,
C0002209,2026-01-01 04:53:00,D0067,R03,arterial_road,early_morning,0,clear,19.242470602447103,99.7163725676703,1837.77270421113,2608.3880477271623,0.0203788018713091,0.5008238288914192,crowd_noise,0,0.2494490161561137,0,TN,
C0002210,2026-01-05 18:48:41,D0108,R08,residential_area,evening_peak,1,cloudy,9.66498265805066,110.12102105054508,1338.8205755829742,2208.851550143185,0.159325527882321,0.7074658312692225,truck_horn,0,0.6071245802501345,0,TN,
C0002211,2026-01-21 19:07:37,D0021,R07,construction_site,evening_peak,0,clear,14.674753262163131,90.94856527921483,1195.7213067144164,2519.9096715491664,0.128891710795656,0.5188266471891951,truck_horn,0,0.6802965316550782,0,TN,
C0002212,2026-01-12 17:39:02,D0064,R08,construction_site,evening_peak,0,light_rain,8.318173661477722,102.45571217548304,1583.555249870149,3549.888572747785,0.0994674534284942,0.3739659532491706,piling,0,0.5128776215022878,0,TN,
C0002213,2026-01-16 22:11:33,D0019,R02,construction_site,night,1,clear,31.12163543224294,112.7927936111412,584.7886439147192,3807.8491562369727,0.0656801965834595,0.8791955778002578,firework,1,0.9250357518619824,1,TP,
C0002214,2026-01-28 19:47:22,D0067,R03,arterial_road,evening_peak,0,cloudy,12.860086487806049,102.0059092852043,1107.04918588156,1051.0132250834806,0.0610742979464876,0.3983871521315081,machinery,0,0.2688930284758288,0,TN,
C0002215,2026-01-20 11:21:06,D0040,R01,construction_site,daytime,0,cloudy,4.025512921277439,106.63279472808304,1486.6689655415898,3248.666681951636,0.2133016692008642,0.8120602799870411,piling,0,0.3322267112828367,0,TN,
C0002216,2026-01-20 23:13:50,D0085,R08,residential_area,night,0,clear,6.892731418209014,98.23708713400696,1206.0644801478454,1956.1934482702025,0.0850684871609646,0.6642649352360934,truck_horn,0,0.4987617531503963,0,TN,
C0002217,2026-01-08 04:44:58,D0052,R03,residential_area,early_morning,0,heavy_rain,23.664526429798155,72.13920333291387,259.1881357363918,4607.73759576286,0.1955407084898806,0.4153246566238331,vehicle_backfire,0,0.5578200806356032,0,TN,
C0002218,2026-01-11 22:45:20,D0003,R01,industrial_park,night,1,cloudy,4.605524213215164,118.0135737551031,831.238064498047,2527.524103666398,0.2874460610275797,0.6607385769313323,firework,1,0.8402949227963786,1,TP,
C0002219,2026-01-14 21:25:09,D0068,R05,residential_area,night,0,light_rain,16.71559859968539,94.17719066829812,906.4270335896176,4484.240904781158,0.17606188212058,0.4816408599212054,metal_hit,0,0.5077499398919998,0,TN,
C0002220,2026-01-16 22:24:03,D0110,R02,industrial_park,night,1,cloudy,37.59689828950929,121.68244451052672,1087.133502896478,4643.549176245171,0.2906288221728963,0.914184318786616,firework,1,0.8285315513464724,1,TP,
C0002221,2026-01-18 19:57:47,D0065,R05,construction_site,evening_peak,1,windy,-3.533479816256013,80.20872490556344,2483.2485392246444,3148.565863643393,0.0335273469268614,0.6414485288537206,machinery,0,0.2971410901571681,0,TN,
C0002222,2026-01-24 04:10:34,D0039,R01,residential_area,early_morning,1,clear,1.327516481351454,110.0526244128083,1186.750018060346,4655.64448842028,0.1940057045847371,0.5542359875254739,firework,1,0.8120051805231512,1,TP,
C0002223,2026-01-02 11:51:17,D0090,R05,arterial_road,daytime,0,windy,19.269757395316127,93.28501554602268,972.2742555885792,3654.320991846231,0.2033940730313411,0.5667193852521994,vehicle_backfire,0,0.2632912622929124,0,TN,
C0002224,2026-01-25 01:19:55,D0067,R03,arterial_road,early_morning,1,cloudy,29.251977646006694,111.16658218266424,1178.1370938876648,2989.7837844927853,0.2783468563477732,0.5744113123382262,firework,1,0.8297168512234494,1,TP,
C0002225,2026-01-17 23:45:12,D0108,R08,residential_area,night,1,cloudy,1.0845688288894797,97.2789026918096,266.9979088463769,4147.573112040527,0.2670985267844963,0.51566741138727,firework,1,0.8053400299888277,1,TP,
C0002226,2026-01-29 03:31:19,D0041,R03,arterial_road,early_morning,0,clear,-2.652922015920357,78.94354702449846,233.62519202001937,3477.74122184759,0.0417463943884855,0.4778712458453121,vehicle_backfire,0,0.4457249810525883,0,TN,
C0002227,2026-01-01 22:58:07,D0098,R03,residential_area,night,0,cloudy,3.82462284029956,112.76102975618797,276.3457445468998,3316.1267982100744,0.2909492455766246,0.5705761094894718,firework,1,0.4790844799082207,0,FN,occlusion_reflection
C0002228,2026-01-15 08:17:17,D0041,R03,arterial_road,daytime,0,heavy_rain,2.446383445750864,102.77350823074867,186.8967356105902,2366.982199543584,0.0230620179672866,0.5409745720057857,metal_hit,0,0.2341835964650282,0,TN,
C0002229,2026-01-01 21:34:57,D0069,R03,residential_area,night,0,heavy_rain,11.501009252361944,111.20390424413222,764.8692222671092,3941.68867096697,0.0409750763782071,0.1963920697634015,vehicle_backfire,0,0.6816028795933501,0,TN,
C0002230,2026-01-13 17:40:14,D0118,R08,construction_site,evening_peak,0,light_rain,-2.484435781981116,73.95571789904434,1810.2150196800355,1756.5014820097745,0.0335107433623915,0.6792578905324024,machinery,0,0.8357794682713126,1,FP,
C0002231,2026-01-11 21:01:00,D0015,R06,arterial_road,night,1,heavy_rain,-0.4325083363268476,108.85467331223713,285.08911866281085,3081.680803772775,0.1125235017683583,0.6723673884137703,firework,1,0.9099680807047676,1,TP,
C0002232,2026-01-12 19:37:53,D0119,R01,arterial_road,evening_peak,0,windy,17.496868853948982,90.76057764366269,550.0573616411498,4678.269528547351,0.2012625925670555,0.2314051723350011,truck_horn,0,0.730018031091111,0,TN,
C0002233,2026-01-12 02:40:44,D0088,R01,arterial_road,early_morning,0,light_rain,1.1554035072208038,56.00492201427831,1935.602784193468,881.3267186635226,0.049936097866125,0.2875900498663318,wind_rain,0,0.1591555311968528,0,TN,
C0002234,2026-01-08 01:20:32,D0032,R01,industrial_park,early_morning,0,heavy_rain,16.85996752156281,52.64943424198471,2632.1338288607008,2137.3480232795773,0.0572908587493886,0.1673110741070694,wind_rain,0,0.3900848866997902,0,TN,
C0002235,2026-01-21 00:25:09,D0004,R06,construction_site,early_morning,0,windy,7.625721362456282,103.59211343691676,834.8570494295815,3185.7484624533795,0.096339539376017,0.2620062225401408,machinery,0,0.1058558865383465,0,TN,
C0002236,2026-01-05 19:34:29,D0101,R06,industrial_park,evening_peak,1,clear,31.64609904031793,96.8003272309764,303.1518691050238,3826.763037273936,0.1451511376408898,0.5116233001656371,firework,1,0.4822412621115207,0,FN,rain_or_wind_masking
C0002237,2026-01-03 19:40:00,D0050,R04,residential_area,evening_peak,1,cloudy,1.17927634381478,97.86270638678414,1620.0675130517304,2680.379192410955,0.2266637308512151,0.6762448591041352,truck_horn,0,0.8039863142167852,1,FP,
C0002238,2026-01-14 23:46:55,D0062,R07,arterial_road,night,0,cloudy,7.36075069806483,104.04421431220356,676.2582124607769,1937.297630332708,0.2315584534987096,0.3226235745645021,truck_horn,0,0.8277402884764873,1,FP,
C0002239,2026-01-26 18:23:49,D0004,R06,construction_site,evening_peak,1,clear,5.070689828732148,122.32352289189237,706.2867790469784,4694.451472719439,0.2217513474030336,0.3502370618517827,firework,1,0.5329418763175239,0,FN,far_distance_low_snr
C0002240,2026-01-03 11:09:48,D0057,R07,arterial_road,daytime,1,clear,6.445691870210036,89.58496302089117,574.3348778562927,2425.147495276762,0.0459897940439044,0.6763454802158444,metal_hit,0,0.0837550302488602,0,TN,
C0002241,2026-01-21 10:25:48,D0102,R03,construction_site,daytime,0,cloudy,14.111048982992983,85.7245364099083,565.1733050837336,1027.3806492639274,0.213492739790242,0.5072595606307253,metal_hit,0,0.467708771222192,0,TN,
C0002242,2026-01-11 09:11:44,D0120,R06,construction_site,daytime,1,cloudy,9.536411373771193,103.77970123196596,1869.458194205932,1620.7845948467923,0.060954679531003,0.6314189526285829,piling,0,0.7267820881165274,0,TN,
C0002243,2026-01-13 20:01:10,D0102,R03,construction_site,evening_peak,0,clear,-4.697861816175963,77.43382423883367,1725.3150907367774,2860.8602886551416,0.1050140864960632,0.3147623708224726,machinery,0,0.1461276691680509,0,TN,
C0002244,2026-01-18 21:10:11,D0093,R03,arterial_road,night,1,cloudy,-2.112946064061074,90.93210277125324,643.3013146949437,3684.95975188445,0.1617094152800482,0.4057643387189434,truck_horn,0,0.3921065682434887,0,TN,
C0002245,2026-01-23 00:04:33,D0082,R01,arterial_road,early_morning,0,light_rain,9.76832586916353,100.18669138592516,1214.1671972489326,3550.509290387166,0.077187901100219,0.7780349243772313,piling,0,0.7224939578717663,0,TN,
C0002246,2026-01-19 21:51:03,D0108,R08,residential_area,night,0,light_rain,23.413164674019814,107.76034447670934,1048.7425515452046,5483.074621757832,0.2422348337481207,0.725862751327697,firework,1,0.473260684047956,0,FN,small_fragmented_blast
C0002247,2026-01-27 20:54:00,D0104,R05,industrial_park,evening_peak,0,clear,18.73376340841359,80.34788043066601,593.8988261393401,1233.580851327631,0.1937825152961887,0.5062421530490621,vehicle_backfire,0,0.6179934193642346,0,TN,
C0002248,2026-01-09 22:40:19,D0111,R05,arterial_road,night,0,cloudy,30.744940548610884,111.45261693061006,1015.3840089664644,3569.232740012025,0.1851972519138214,0.8030009227552952,firework,1,0.818764997458296,1,TP,
C0002249,2026-01-23 21:53:08,D0106,R03,construction_site,night,0,clear,8.777864768499887,92.1903928350068,1428.9636909817214,4075.901070253631,0.22779994855458,0.7220952846594069,truck_horn,0,0.5740899348858766,0,TN,
C0002250,2026-01-22 03:02:44,D0082,R01,arterial_road,early_morning,0,cloudy,2.1788589717683458,101.50542566759052,1739.6923030882622,2110.288186955413,0.0869384931689356,0.5995736271951081,piling,0,0.6756990980594901,0,TN,
C0002251,2026-01-20 23:39:08,D0051,R07,residential_area,night,0,clear,24.304069433445324,115.28779306297314,1049.296904393353,2217.3339239398333,0.223838164468941,0.8542035423869072,firework,1,0.9694528911927892,1,TP,
C0002252,2026-01-10 12:54:28,D0018,R01,residential_area,daytime,1,cloudy,-2.370260590657098,62.27871244783277,2118.674363272881,2573.8786438869893,0.1149175899260927,0.4597185551678782,crowd_noise,0,0.1201875014972662,0,TN,
C0002253,2026-01-26 10:13:59,D0026,R05,residential_area,daytime,1,light_rain,-0.702503040129848,73.39950809057066,3005.7452590144376,1767.3774628856995,0.0181475006177381,0.5053258399358573,wind_rain,0,0.0433170298865805,0,TN,
C0002254,2026-01-15 10:26:59,D0019,R02,construction_site,daytime,0,clear,20.421418374071223,101.68984253289445,732.2307152104627,5363.029947165079,0.1278500061946225,0.8617129951062235,firework,1,0.3941449586963942,0,FN,rain_or_wind_masking
C0002255,2026-01-12 18:11:36,D0069,R03,residential_area,evening_peak,0,windy,10.85295633219785,102.48382523101264,1026.8354685319628,2733.856586073124,0.0936876725075064,0.7759884828381902,truck_horn,0,0.7106428490313867,0,TN,
C0002256,2026-01-09 20:54:47,D0012,R04,industrial_park,evening_peak,0,clear,11.868880909948338,101.1218909109615,499.8747276302214,4195.877067924914,0.2141779671749698,0.2385064278490291,vehicle_backfire,0,0.8099891195429705,1,FP,
C0002257,2026-01-26 19:38:43,D0020,R05,construction_site,evening_peak,1,light_rain,-1.69681646218395,112.54462826378187,909.0502370923424,2780.7792416842294,0.0702361750728744,0.4458656131493159,piling,0,0.6249163799811506,0,TN,
C0002258,2026-01-26 17:09:50,D0101,R06,industrial_park,evening_peak,1,cloudy,19.40826580894105,118.21951051793792,767.7445773135597,3390.007331432887,0.1126764900268131,0.9382616424894052,firework,1,0.8875534981888891,1,TP,
C0002259,2026-01-14 03:23:10,D0116,R08,industrial_park,early_morning,0,light_rain,5.279352799235227,107.82243820033192,714.633991093262,3648.457665631727,0.1633897100318675,0.6628761067412712,metal_hit,0,0.3294667244487577,0,TN,
C0002260,2026-01-10 19:33:45,D0097,R08,arterial_road,evening_peak,1,cloudy,-2.4859668534387054,99.49113744442118,629.0617742750916,2041.2099594734816,0.0695611957793606,0.2652181201634076,truck_horn,0,0.628139599642476,0,TN,
C0002261,2026-01-24 18:08:38,D0054,R03,construction_site,evening_peak,1,cloudy,-4.272456354244447,103.61321786977727,785.8244776304247,3071.7234377446766,0.1254361644305483,0.8760220836182881,firework,1,0.8131257159773748,1,TP,
C0002262,2026-01-21 10:52:51,D0019,R02,construction_site,daytime,0,heavy_rain,9.707699204072824,92.422687774798,1731.5246039713106,2769.5351579598546,0.1179159662516045,0.5657638468046027,piling,0,0.6299164220382334,0,TN,
C0002263,2026-01-15 21:34:31,D0093,R03,arterial_road,night,0,clear,-5.103256317100033,97.6421649030734,1132.5894205732072,2868.795667667101,0.1445992087801154,0.5514151942291572,vehicle_backfire,0,0.6168662028930009,0,TN,
C0002264,2026-01-20 18:08:29,D0097,R08,arterial_road,evening_peak,0,light_rain,10.48195823137078,80.96981411743799,1007.6892057248292,1302.9682931427014,0.2089501509879844,0.8426535665727121,vehicle_backfire,0,0.6325128793900913,0,TN,
C0002265,2026-01-03 20:13:33,D0063,R01,arterial_road,evening_peak,1,clear,9.394917180260272,48.25338849761516,1110.2774490719892,2156.898856723928,0.0185525968415958,0.1703847239531736,wind_rain,0,0.0905318157896289,0,TN,
C0002266,2026-01-04 22:47:29,D0116,R08,industrial_park,night,1,heavy_rain,-1.2514285675549963,64.62251201720481,1657.0360377230522,1386.4674159225024,0.0655417073396946,0.1346356445490779,wind_rain,0,0.2822391527451156,0,TN,
C0002267,2026-01-08 23:00:58,D0036,R04,residential_area,night,0,clear,23.26127008368743,96.40587648915734,1151.6184955817723,4091.796833638901,0.179232519636194,0.4232255674212529,piling,0,0.6095247788884569,0,TN,
C0002268,2026-01-25 22:08:25,D0098,R03,residential_area,night,1,cloudy,5.944146148190836,108.46147489706992,612.6343314447456,5155.636301061512,0.1080400500723239,0.6673640896072828,firework,1,0.802841906318703,1,TP,
C0002269,2026-01-05 17:27:43,D0100,R08,industrial_park,evening_peak,1,cloudy,29.500323849359788,120.04693723811766,502.1406877606827,5338.106820726686,0.0837557687545434,0.3387990190677199,firework,1,0.8027248668251329,1,TP,
C0002270,2026-01-18 22:44:06,D0002,R05,arterial_road,night,1,cloudy,17.046484030960855,95.87422620400903,883.9173101317091,3917.2948547707097,0.1680666667044719,0.6378123475928983,metal_hit,0,0.4100161023782095,0,TN,
C0002271,2026-01-05 22:21:36,D0048,R05,residential_area,night,1,light_rain,27.263384224565375,107.64452604258668,537.881447411254,2852.8489269276592,0.1728366521186423,0.6214505736587881,firework,1,0.8034803203463254,1,TP,
C0002272,2026-01-26 18:19:33,D0113,R03,residential_area,evening_peak,1,cloudy,21.688155592532443,119.55481367643053,1196.6161921168357,4682.256290761583,0.2143099508302221,0.4335149107841533,firework,1,0.8185287383708135,1,TP,
C0002273,2026-01-30 13:44:21,D0058,R04,arterial_road,daytime,0,cloudy,10.393417401444776,55.89156216648127,1318.522290493377,2068.093250287742,0.0590982796495891,0.110425436454983,wind_rain,0,0.3850685179719066,0,TN,
C0002274,2026-01-25 09:47:43,D0064,R08,construction_site,daytime,1,light_rain,10.634192558477576,96.72447957445168,722.8061816650254,4111.679061855655,0.1337387374829979,0.6548138592689163,piling,0,0.594162739641435,0,TN,
C0002275,2026-01-10 19:59:50,D0086,R02,residential_area,evening_peak,1,clear,26.67084973639558,119.10826574577256,1088.3857199491465,5385.871250353592,0.0710889179307238,0.4144957976869896,firework,1,0.8591921383489475,1,TP,
C0002276,2026-01-09 09:13:31,D0049,R05,construction_site,daytime,0,light_rain,3.0824131212501698,115.30878274040369,1622.36797105979,4055.683556709582,0.0826245450853514,0.5545368059870242,piling,0,0.4175617608059436,0,TN,
C0002277,2026-01-23 02:54:42,D0080,R07,construction_site,early_morning,0,clear,6.261203032905582,103.41757185884696,679.5246298435225,1974.4837085110812,0.1289826168224985,0.4973625868421433,truck_horn,0,0.4394992489507636,0,TN,
C0002278,2026-01-15 14:48:14,D0102,R03,construction_site,daytime,0,cloudy,10.688754494204169,82.59917781935192,277.50768481675846,2997.9251129671,0.0775653016081048,0.6302870836520869,metal_hit,0,0.3133384423024362,0,TN,
C0002279,2026-01-29 00:55:12,D0110,R02,industrial_park,early_morning,0,clear,17.648620970038706,116.55110555260252,482.61593365533565,5436.439165145326,0.0893013599088348,0.9072711137683692,firework,1,0.8738604282873725,1,TP,
C0002280,2026-01-28 11:10:31,D0117,R02,construction_site,daytime,0,clear,6.407877022463151,91.79605533438529,1745.4298388227394,2655.5232341591386,0.1669114426206987,0.5752777929442374,piling,0,0.6423382047441415,0,TN,
C0002281,2026-01-04 14:14:59,D0001,R02,construction_site,daytime,1,cloudy,15.10065075893565,97.6869458824143,1285.6644806778356,3809.619105122495,0.1449143946652484,0.3420074414249135,piling,0,0.5230836616367451,0,TN,
C0002282,2026-01-18 10:44:15,D0079,R08,arterial_road,daytime,1,clear,-0.1937514647921716,95.88486059340704,1847.6821786590524,1220.9327356767517,0.0353638702074383,0.330553828653859,crowd_noise,0,0.3893397571970227,0,TN,
C0002283,2026-01-25 04:25:06,D0016,R02,residential_area,early_morning,1,clear,9.974110842704444,98.42402337308624,1015.7229721730694,5065.068298722053,0.1050268935060306,0.875810522745577,firework,1,0.8299123349288912,1,TP,
C0002284,2026-01-08 23:43:42,D0013,R02,construction_site,night,0,windy,32.2969511784834,109.38763597389637,716.4545772397641,4885.530952042372,0.2896441187081895,0.8625830228279447,firework,1,0.8048997172050371,1,TP,
C0002285,2026-01-11 08:53:40,D0038,R07,arterial_road,daytime,1,clear,13.440959598658376,120.50981716978984,256.0206314360475,2588.757310274232,0.1804157398241863,0.7565380539104939,firework,1,0.3975424144377448,0,FN,rain_or_wind_masking
C0002286,2026-01-23 17:34:32,D0096,R07,construction_site,evening_peak,0,cloudy,4.935016679548243,83.28434932118333,1371.9968005368369,3367.7043276696804,0.1384084019552745,0.3358003583288398,machinery,0,0.2550256233474506,0,TN,
C0002287,2026-01-05 22:16:50,D0101,R06,industrial_park,night,1,clear,7.920573618255911,101.50159789400956,1073.0911563222917,3342.78292637704,0.0967490262177966,0.7571432723170891,firework,1,0.8182903691629151,1,TP,
C0002288,2026-01-14 19:30:32,D0079,R08,arterial_road,evening_peak,0,light_rain,15.09608338533815,96.81166140429885,782.3939184453602,4681.949477261165,0.0889948351691293,0.6001553481650767,truck_horn,0,0.7009106143260241,0,TN,
C0002289,2026-01-05 20:44:52,D0100,R08,industrial_park,evening_peak,1,clear,16.652614961347027,98.72822974224088,976.1082464594032,5065.069510797763,0.1994023097506628,0.853977143826792,firework,1,0.816611671959611,1,TP,
C0002290,2026-01-30 04:02:50,D0031,R03,construction_site,early_morning,0,windy,6.048100758001475,95.64598515280316,776.0137071843267,3382.1308991000287,0.1612921194322122,0.6835565997417591,vehicle_backfire,0,0.3966673924054717,0,TN,
C0002291,2026-01-16 06:38:57,D0103,R05,residential_area,early_morning,1,clear,16.606042958012385,55.953576674121365,2466.1988919571977,2096.0493018113066,0.0734149505754801,0.0963193309389205,wind_rain,0,0.3397379425364804,0,TN,
C0002292,2026-01-04 04:11:35,D0006,R01,industrial_park,early_morning,1,windy,-6.9896441577614405,57.172325327320166,1377.153595053416,2044.6020917794212,0.129220272636667,0.3999116780967998,wind_rain,0,0.1340022240777897,0,TN,
C0002293,2026-01-07 06:50:09,D0045,R04,construction_site,early_morning,0,clear,17.555544177747286,102.52592651426144,1639.232950098649,3861.389776190266,0.1806544135686472,0.664516855619148,piling,0,0.4251418230000183,0,TN,
C0002294,2026-01-09 23:06:57,D0113,R03,residential_area,night,0,heavy_rain,21.20929097713876,109.96900816361888,869.6223573632203,4365.716063976188,0.1355374410300942,0.2393190477661688,truck_horn,0,0.1917037041944037,0,TN,
C0002295,2026-01-19 18:11:00,D0063,R01,arterial_road,evening_peak,0,heavy_rain,10.35362426098918,106.77039400722782,1311.2904588022225,3262.717243346382,0.0673751103297084,0.5831147860671452,truck_horn,0,0.3793702560621467,0,TN,
C0002296,2026-01-14 17:02:11,D0065,R05,construction_site,evening_peak,0,cloudy,14.570845156893125,102.00011677619244,759.0710763423331,1899.2187046131216,0.1788501101642748,0.5543797754853034,truck_horn,0,0.3524053837065917,0,TN,
C0002297,2026-01-02 14:40:17,D0050,R04,residential_area,daytime,0,heavy_rain,23.12690840686588,111.025588957081,544.4717068638795,3723.4569736131534,0.0982800041992476,0.8218945528518309,truck_horn,0,0.8293283711195083,1,FP,
C0002298,2026-01-29 10:07:53,D0054,R03,construction_site,daytime,0,cloudy,11.90342301924172,78.04264695865889,1925.6777767987603,1211.7422189379035,0.1569193553912279,0.2196596060395018,crowd_noise,0,0.5467868082092986,0,TN,
C0002299,2026-01-01 14:47:13,D0021,R07,construction_site,daytime,0,windy,6.015835499764672,107.65683347468052,652.5457236096687,4401.318807793277,0.1358454216055635,0.3677595191963421,truck_horn,0,0.5109177762933563,0,TN,
C0002300,2026-01-02 19:59:41,D0021,R07,construction_site,evening_peak,0,clear,4.6573696573916585,78.11620533862411,140.0003808481206,1700.079497441569,0.1017753155571729,0.6683067399475172,vehicle_backfire,0,0.5700472355722106,0,TN,
C0002301,2026-01-21 23:44:49,D0090,R05,arterial_road,night,0,clear,-3.922539956887391,74.374398079224,1006.569079850682,2938.791186989858,0.1880668009451258,0.85439300345955,vehicle_backfire,0,0.4774097482763969,0,TN,
C0002302,2026-01-05 17:05:02,D0110,R02,industrial_park,evening_peak,1,clear,23.31240571844474,109.1557040574554,1185.552549902285,2426.514122059566,0.211731420512387,0.3537997564411924,truck_horn,0,0.4797177431517107,0,TN,
C0002303,2026-01-24 04:21:17,D0085,R08,residential_area,early_morning,1,clear,11.84442413471536,55.817862619666585,1991.836533132084,1764.1512614846504,0.1038975898129144,0.5959808740518441,wind_rain,0,0.350669593132593,0,TN,
C0002304,2026-01-10 09:34:24,D0006,R01,industrial_park,daytime,1,cloudy,30.236482829824997,121.10894930641268,738.055399584711,5537.09214448298,0.1113367676239499,0.7521089938905464,firework,1,0.8159446841171691,1,TP,
C0002305,2026-01-25 20:49:57,D0041,R03,arterial_road,evening_peak,1,clear,10.801295615454158,90.13651626988856,2702.2407435768823,1943.8818940451831,0.0696065208099628,0.4425332649364681,crowd_noise,0,0.2789917629512756,0,TN,
C0002306,2026-01-11 05:02:35,D0003,R01,industrial_park,early_morning,1,clear,37.60494309088205,109.64988497179934,901.9254355807536,4264.946071140166,0.177313664302863,0.3404368966213949,firework,1,0.9071645506344436,1,TP,
C0002307,2026-01-25 18:07:00,D0075,R02,residential_area,evening_peak,1,light_rain,37.62660963168462,110.6046694016488,754.1184047213145,3110.494012885073,0.1191612131755834,0.9035726809874692,firework,1,0.4552034434639452,0,FN,occlusion_reflection
C0002308,2026-01-21 15:41:51,D0073,R01,industrial_park,daytime,0,windy,14.828475868012363,106.15973380829224,769.4346486507058,4176.389758525238,0.1036104521678739,0.4630396163577578,piling,0,0.5669118760302134,0,TN,
C0002309,2026-01-02 18:19:38,D0051,R07,residential_area,evening_peak,0,clear,9.85394943596601,90.6265595756908,1100.0935770030385,2686.8713972262917,0.1669972424282536,0.150774847420351,crowd_noise,0,0.3866505111640742,0,TN,
C0002310,2026-01-24 23:12:34,D0067,R03,arterial_road,night,1,windy,6.515919607776674,117.60953700323456,1197.0411116686437,5314.404918072127,0.2356683523222372,0.7317390070731389,firework,1,0.8200109676552856,1,TP,
C0002311,2026-01-27 21:42:26,D0073,R01,industrial_park,night,0,clear,16.709433638752245,77.08483122831568,1148.3273008833582,4666.975421595629,0.0362048480657657,0.3601993040317834,vehicle_backfire,0,0.2999210791422438,0,TN,
C0002312,2026-01-23 16:38:01,D0088,R01,arterial_road,daytime,0,heavy_rain,16.97674376226685,94.86767341441498,2514.044621735742,3406.7173844574013,0.1378631820092465,0.4195094398346523,crowd_noise,0,0.1337240257671782,0,TN,
C0002313,2026-01-17 15:46:54,D0110,R02,industrial_park,daytime,1,heavy_rain,0.1594699851502268,59.087950142180695,1800.665146937759,1041.962701291202,0.0435504766293611,0.2022646884459249,machinery,0,0.3601404913708905,0,TN,
C0002314,2026-01-26 16:46:16,D0023,R03,industrial_park,daytime,1,heavy_rain,19.493028901302736,102.06158392545686,854.3584121144324,4615.400801373679,0.1514162054741278,0.7668820163285472,truck_horn,0,0.517642067636745,0,TN,
C0002315,2026-01-27 17:41:07,D0013,R02,construction_site,evening_peak,0,clear,-7.8327081375901635,62.02432570262016,2028.1697929655868,1180.6013651291005,0.0286820772081872,0.1073016489111543,wind_rain,0,0.3366912058554077,0,TN,
C0002316,2026-01-05 17:13:47,D0073,R01,industrial_park,evening_peak,1,cloudy,17.381507675272687,114.61539875840742,695.5338148062607,3861.3373691731376,0.2409282980006674,0.7803172889089401,firework,1,0.8217946821583516,1,TP,
C0002317,2026-01-08 22:12:53,D0112,R01,residential_area,night,0,light_rain,16.156292104170547,109.43857566139164,1059.1561743679126,2289.1442874738536,0.1933447166070797,0.5116631404631452,vehicle_backfire,0,0.3512504361683685,0,TN,
C0002318,2026-01-08 22:55:58,D0112,R01,residential_area,night,0,cloudy,20.76021325777517,69.8570865643385,176.8168705930485,4472.203002145472,0.0348718732945083,0.7728129371559742,metal_hit,0,0.4128284389072196,0,TN,
C0002319,2026-01-12 03:47:27,D0037,R04,residential_area,early_morning,0,clear,9.491300611526352,109.40637205390917,627.8791901261336,3510.544823479869,0.2373353182150503,0.5859424132272982,truck_horn,0,0.8014603976275454,1,FP,
C0002320,2026-01-25 14:25:14,D0085,R08,residential_area,daytime,1,cloudy,-4.1472701500480165,61.63078419817769,1057.4044489260043,2472.658064736704,0.1270385664884251,0.4168494075169526,wind_rain,0,0.0335474785163566,0,TN,
C0002321,2026-01-09 00:55:09,D0026,R05,residential_area,early_morning,0,cloudy,-5.012812498502964,95.5138620036669,2222.7182287846053,3513.6293255542982,0.1549511680640314,0.2434462223241708,crowd_noise,0,0.2073394402829964,0,TN,
C0002322,2026-01-19 17:48:10,D0067,R03,arterial_road,evening_peak,0,clear,11.259072183959862,90.74319602023584,997.9241908999152,3458.405629754008,0.1800053573658143,0.3827202540972279,vehicle_backfire,0,0.3239921773113847,0,TN,
C0002323,2026-01-16 22:58:19,D0070,R01,arterial_road,night,1,clear,25.077351101853253,96.07605100763962,1220.634731317754,2085.9288622631007,0.1920381980896081,0.6367983772171312,truck_horn,0,0.6286529535921438,0,TN,
